millis,lat,lon,speed_mph,heading_deg,accel_x_g,accel_y_g,accel_z_g
520004,39.801064,-86.236559,14.45,65.7,-0.0154,0.4256,1.4375
520504,39.801088,-86.236490,14.36,65.9,0.1416,0.2821,0.6138
521004,39.801088,-86.236490,14.36,65.9,-0.1001,0.3309,0.9035
521504,39.801111,-86.236422,14.34,66.0,0.1442,0.2382,0.3724
522004,39.801111,-86.236422,14.34,66.0,0.3036,0.5411,1.8378
522504,39.801134,-86.236354,14.28,66.2,0.0188,0.1401,1.0307
523004,39.801134,-86.236354,14.28,66.2,-0.0871,0.2668,1.0087
523504,39.801155,-86.236285,14.21,69.5,-0.1372,0.1594,0.2326
524004,39.801155,-86.236285,14.21,69.5,-0.0049,0.1889,0.6121
524504,39.801171,-86.236214,14.17,73.5,-0.1101,0.4286,1.3084
525004,39.801171,-86.236214,14.17,73.5,-0.1562,0.3671,1.7431
525504,39.801179,-86.236140,14.05,82.3,0.1245,0.3719,1.1097
526004,39.801179,-86.236140,14.05,82.3,-0.0739,0.2711,1.0543
526504,39.801178,-86.236067,13.94,93.2,-0.1203,0.3614,0.6389
527004,39.801178,-86.236067,13.94,93.2,0.0698,0.2531,1.1075
527504,39.801167,-86.235995,13.83,103.5,-0.1538,0.3553,0.8730
528004,39.801167,-86.235995,13.83,103.5,0.1616,0.5250,0.9184
