millis,lat,lon,speed_mph,heading_deg,accel_x_g,accel_y_g,accel_z_g
1280684,39.789668,-86.238199,18.67,319.6,0.6477,0.9579,0.0515
1281184,39.789726,-86.238258,18.14,322.6,0.5672,1.0563,0.5281
1281684,39.789726,-86.238258,18.14,322.6,0.1840,0.8735,0.0998
1282184,39.789784,-86.238311,17.46,324.9,0.3541,0.8388,0.1391
1282684,39.789784,-86.238311,17.46,324.9,0.2118,0.9242,0.3039
1283184,39.789840,-86.238360,16.62,326.4,0.5445,0.9028,-0.4823
1283684,39.789840,-86.238360,16.62,326.4,0.2326,0.9831,0.1118
1284184,39.789897,-86.238404,16.15,329.2,0.5547,1.0778,-0.0261
1284684,39.789897,-86.238404,16.15,329.2,0.4205,0.2821,0.3546
1285184,39.789953,-86.238442,15.60,330.9,-0.2214,0.6836,0.0918
1285684,39.789953,-86.238442,15.60,330.9,0.3244,1.6735,0.0761
1286184,39.790007,-86.238478,14.89,332.6,0.5091,0.8559,0.2382
1286684,39.790007,-86.238478,14.89,332.6,0.6943,1.6489,-0.2785
1287184,39.790059,-86.238509,14.20,335.0,0.1989,0.6834,0.4071
1287684,39.790059,-86.238509,14.20,335.0,0.3917,0.3453,0.2253
1288184,39.790111,-86.238536,14.06,337.0,0.7639,0.4705,0.5696
1288684,39.790111,-86.238536,14.06,337.0,0.5884,0.5992,0.2148
1289184,39.790162,-86.238563,13.84,337.6,0.3644,1.1173,0.2521
1289684,39.790162,-86.238563,13.84,337.6,0.6053,1.1934,0.1169
1290184,39.790214,-86.238586,13.80,340.2,0.4395,0.7485,0.2809
1290684,39.790214,-86.238586,13.80,340.2,-0.0461,0.5921,-0.2033
1291184,39.790268,-86.238606,13.77,342.7,0.4034,1.1207,0.5413
1291684,39.790268,-86.238606,13.77,342.7,-0.1257,0.6951,0.3070
1292184,39.790322,-86.238623,14.15,347.7,0.2314,0.8610,0.4498
1292684,39.790322,-86.238623,14.15,347.7,0.2704,0.9814,0.3583
1293184,39.790379,-86.238634,14.52,351.6,0.0774,0.7195,0.4154
1293684,39.790379,-86.238634,14.52,351.6,0.5147,1.1419,0.1550
1294184,39.790438,-86.238641,15.09,355.1,0.4083,1.0951,0.1613
1294684,39.790438,-86.238641,15.09,355.1,0.5782,0.7405,0.0185
1295184,39.790500,-86.238644,15.67,358.1,0.0879,-0.5074,0.2487
1295684,39.790500,-86.238644,15.67,358.1,0.4064,1.1910,0.2977
1296184,39.790566,-86.238643,16.30,359.9,0.3517,0.7339,0.2287
1296684,39.790566,-86.238643,16.30,359.9,0.1301,0.9616,0.4366
1297184,39.790635,-86.238641,16.88,359.4,-0.0493,0.2719,0.8852
1297684,39.790635,-86.238641,16.88,359.4,0.7961,0.9560,0.5438
1298184,39.790704,-86.238641,17.40,358.9,0.4447,0.0598,0.9445
1298684,39.790704,-86.238641,17.40,358.9,0.7673,1.2615,0.1855
1299184,39.790776,-86.238641,17.88,358.7,0.4308,1.6510,0.5894
1299684,39.790776,-86.238641,17.88,358.7,0.1347,1.2078,0.2643
1300184,39.790849,-86.238640,18.48,359.5,0.1286,0.3737,0.1677
1300684,39.790849,-86.238640,18.48,359.5,-0.1213,0.9206,0.5230
1301184,39.790924,-86.238638,19.08,359.1,1.0192,1.6816,-0.1952
1301684,39.790924,-86.238638,19.08,359.1,0.3031,0.7295,0.4088
1302184,39.791002,-86.238638,19.62,358.1,0.4713,1.4753,0.4151
1302684,39.791002,-86.238638,19.62,358.1,0.1357,0.1935,0.3226
1303184,39.791082,-86.238642,20.22,357.5,0.0088,0.8381,0.4366
1303684,39.791082,-86.238642,20.22,357.5,0.1938,0.8198,0.1818
1304184,39.791163,-86.238641,20.29,358.9,0.7427,1.0414,0.4034
1304684,39.791163,-86.238641,20.29,358.9,0.4242,0.4356,0.3265
1305184,39.791243,-86.238642,19.64,358.7,0.0356,0.2597,0.2702
1305684,39.791243,-86.238642,19.64,358.7,0.4520,0.9701,0.0312
1306184,39.791320,-86.238643,18.83,358.3,-0.1376,0.7144,0.3324
1306684,39.791320,-86.238643,18.83,358.3,0.5935,1.0941,-0.0278
1307184,39.791394,-86.238646,18.30,358.0,0.3314,0.8784,0.4408
1307684,39.791394,-86.238646,18.30,358.0,0.5350,1.1480,0.1023
1308184,39.791465,-86.238647,17.48,358.2,0.3951,1.0138,0.2677
1308684,39.791465,-86.238647,17.48,358.2,1.3426,2.5250,-0.9840
1309184,39.791533,-86.238648,16.81,359.1,0.2607,0.6250,0.3009
1309684,39.791533,-86.238648,16.81,359.1,-0.1225,0.5879,0.3463
1310184,39.791599,-86.238647,16.23,358.7,0.1909,0.9655,0.1940
1310684,39.791599,-86.238647,16.23,358.7,-0.1357,0.4039,-0.0334
1311184,39.791662,-86.238647,15.62,359.5,0.4991,1.1546,0.3627
1311684,39.791662,-86.238647,15.62,359.5,0.7632,1.2828,0.0412
1312184,39.791723,-86.238646,14.99,359.4,0.4237,1.4824,0.0996
1312684,39.791723,-86.238646,14.99,359.4,0.6836,1.0282,0.4559
1313184,39.791781,-86.238646,14.36,359.0,0.0122,0.2109,0.6228
1313684,39.791781,-86.238646,14.36,359.0,0.8759,1.2540,0.2092
1314184,39.791837,-86.238647,13.67,357.9,0.2485,0.4805,0.0405
1314684,39.791837,-86.238647,13.67,357.9,0.4042,0.0225,0.2431
1315184,39.791891,-86.238646,13.19,359.8,0.1472,0.9433,0.0893
1315684,39.791891,-86.238646,13.19,359.8,0.3700,0.5013,0.5870
1316184,39.791941,-86.238647,12.49,358.6,0.6509,1.1280,0.0947
1316684,39.791941,-86.238647,12.49,358.6,0.6609,0.7119,0.0688
1317184,39.791981,-86.238645,9.62,359.0,0.3480,0.9050,0.1437
1317684,39.791981,-86.238645,9.62,359.0,0.3175,0.7922,0.3700
1318184,39.792009,-86.238643,6.29,359.0,0.0669,0.3690,0.6358
1318684,39.792009,-86.238643,6.29,359.0,0.9120,0.8925,0.1508
1319184,39.792020,-86.238642,1.99,358.1,0.3363,0.8605,0.2790
1319684,39.792020,-86.238642,1.99,358.1,0.3915,0.8681,0.2790
1320184,39.792022,-86.238640,0.29,358.1,0.3563,0.8410,0.2812
1320684,39.792022,-86.238640,0.29,358.1,0.4029,0.8998,0.2858
1321184,39.792023,-86.238640,0.32,358.1,0.3229,0.7300,0.2968
1321684,39.792023,-86.238640,0.32,358.1,0.3749,0.8003,0.2628
1322184,39.792026,-86.238640,0.71,358.1,0.4195,0.8564,0.2834
1322684,39.792026,-86.238640,0.71,358.1,0.2746,0.9626,0.3119
1323184,39.792031,-86.238640,1.13,357.9,0.3583,0.8684,0.2345
1323684,39.792031,-86.238640,1.13,357.9,0.3788,0.9184,0.2748
1324184,39.792037,-86.238639,1.73,1.0,0.4127,0.7990,0.1901
1324684,39.792037,-86.238639,1.73,1.0,0.2197,1.0946,0.4251
1325184,39.792046,-86.238638,2.54,359.8,0.5743,1.0568,0.3102
1325684,39.792046,-86.238638,2.54,359.8,0.4647,0.7842,0.2001
1326184,39.792059,-86.238637,3.26,0.3,0.5067,0.8749,0.3019
1326684,39.792059,-86.238637,3.26,0.3,0.3910,0.9982,0.2121
1327184,39.792074,-86.238637,4.07,359.1,0.3773,0.8688,0.2336
1327684,39.792074,-86.238637,4.07,359.1,0.3761,0.8195,0.1869
1328184,39.792093,-86.238635,4.93,359.8,0.1201,0.8237,0.4305
1328684,39.792093,-86.238635,4.93,359.8,0.2070,0.7683,0.2687
1329184,39.792115,-86.238632,5.68,0.6,0.2426,0.8732,0.2060
1329684,39.792115,-86.238632,5.68,0.6,0.2477,0.6636,0.2768
1330184,39.792140,-86.238631,6.50,359.1,0.5040,0.9875,0.1508
1330684,39.792140,-86.238631,6.50,359.1,0.1611,0.7868,0.1467
1331184,39.792169,-86.238628,7.27,359.9,0.4486,0.6184,0.0400
1331684,39.792169,-86.238628,7.27,359.9,0.3683,0.8296,0.2336
1332184,39.792200,-86.238623,7.99,1.4,0.4608,1.1500,0.1674
1332684,39.792200,-86.238623,7.99,1.4,0.4823,1.0922,0.2114
1333184,39.792233,-86.238618,8.73,359.9,0.4993,1.3931,0.2999
1333684,39.792233,-86.238618,8.73,359.9,0.3390,1.0065,0.3722
1334184,39.792270,-86.238615,9.47,359.6,0.5377,0.6758,0.4740
1334684,39.792270,-86.238615,9.47,359.6,0.5098,1.3855,0.0354
1335184,39.792310,-86.238612,10.22,359.2,0.4640,0.9343,0.5379
1335684,39.792310,-86.238612,10.22,359.2,0.5291,0.7441,0.1481
1336184,39.792353,-86.238609,10.97,0.0,0.4210,0.4371,0.4349
1336684,39.792353,-86.238609,10.97,0.0,0.8156,1.0365,-0.0032
1337184,39.792399,-86.238607,11.73,359.7,0.9267,1.6589,0.6443
1337684,39.792399,-86.238607,11.73,359.7,0.2377,1.2218,0.2738
1338184,39.792448,-86.238605,12.45,359.6,0.4947,0.7058,0.0452
1338684,39.792448,-86.238605,12.45,359.6,0.3175,1.2235,0.3817
1339184,39.792501,-86.238602,13.14,0.3,0.6328,0.9394,0.3051
1339684,39.792501,-86.238602,13.14,0.3,0.5176,0.4906,0.1096
1340184,39.792556,-86.238601,13.98,359.5,0.3885,1.1339,0.2409
1340684,39.792556,-86.238601,13.98,359.5,0.2904,1.1302,0.2426
1341184,39.792614,-86.238600,14.58,359.7,0.6585,1.1310,0.2646
1341684,39.792614,-86.238600,14.58,359.7,0.1989,0.6782,-0.0964
1342184,39.792674,-86.238601,15.11,359.4,0.6199,0.9901,0.3715
1342684,39.792674,-86.238601,15.11,359.4,0.3727,0.9889,0.2714
1343184,39.792736,-86.238599,15.60,359.9,0.6724,1.5446,0.2170
1343684,39.792736,-86.238599,15.60,359.9,-0.1235,0.9194,0.5225
1344184,39.792801,-86.238598,16.33,359.6,0.7568,1.3670,0.0452
1344684,39.792801,-86.238598,16.33,359.6,0.1130,0.9428,0.3805
1345184,39.792868,-86.238597,16.87,358.9,0.1777,1.1866,0.3295
1345684,39.792868,-86.238597,16.87,358.9,0.5975,0.9926,-0.0595
1346184,39.792938,-86.238596,17.64,359.3,0.6619,1.8038,0.5059
1346684,39.792938,-86.238596,17.64,359.3,-0.1833,0.9487,0.5355
1347184,39.793011,-86.238595,18.37,358.0,0.3270,0.9718,0.3468
1347684,39.793011,-86.238595,18.37,358.0,0.6341,0.7756,0.2067
1348184,39.793087,-86.238595,18.92,358.0,0.5259,0.7607,0.5106
1348684,39.793087,-86.238595,18.92,358.0,-1.2347,0.5010,0.2018
1349184,39.793164,-86.238596,19.33,358.1,-0.3244,-0.1967,0.4693
1349684,39.793164,-86.238596,19.33,358.1,0.0020,1.2176,-0.2524
1350184,39.793244,-86.238595,19.89,359.0,0.5113,0.7012,0.3312
1350684,39.793244,-86.238595,19.89,359.0,0.3370,0.4308,0.2455
1351184,39.793324,-86.238593,20.18,359.9,0.4037,0.4845,0.3212
1351684,39.793324,-86.238593,20.18,359.9,0.5359,0.3546,0.2636
1352184,39.793407,-86.238593,20.60,359.7,-0.0744,0.7649,0.4996
1352684,39.793407,-86.238593,20.60,359.7,-0.1237,0.7903,0.3007
1353184,39.793490,-86.238593,20.75,359.2,0.4906,1.3020,0.3209
1353684,39.793490,-86.238593,20.75,359.2,0.2240,0.9433,0.1811
1354184,39.793575,-86.238594,21.01,358.8,0.5996,1.4507,-0.1628
1354684,39.793575,-86.238594,21.01,358.8,0.3780,0.7705,0.1686
1355184,39.793660,-86.238595,21.21,359.5,-0.2375,0.6192,0.2299
1355684,39.793660,-86.238595,21.21,359.5,-0.3297,0.4583,0.2426
1356184,39.793746,-86.238597,21.35,359.2,0.7624,1.3557,0.2926
1356684,39.793746,-86.238597,21.35,359.2,0.4813,-0.0427,0.4571
1357184,39.793833,-86.238599,21.59,359.5,0.4613,0.6175,0.2065
1357684,39.793833,-86.238599,21.59,359.5,0.3104,0.2543,0.5877
1358184,39.793921,-86.238601,21.78,359.5,0.7063,1.1554,0.2533
1358684,39.793921,-86.238601,21.78,359.5,0.1645,0.7087,0.3837
1359184,39.794009,-86.238602,21.80,359.4,0.2646,0.3932,0.2628
1359684,39.794009,-86.238602,21.80,359.4,0.4625,0.5760,0.3222
1360184,39.794097,-86.238603,21.82,359.7,0.6211,1.1585,0.4535
1360684,39.794097,-86.238603,21.82,359.7,0.1728,0.0974,0.3644
1361184,39.794185,-86.238601,21.99,0.7,0.4415,1.2044,0.2838
1361684,39.794185,-86.238601,21.99,0.7,0.0952,1.0426,0.8781
1362184,39.794274,-86.238602,21.98,359.4,0.6209,1.0263,0.2621
1362684,39.794274,-86.238602,21.98,359.4,0.6648,0.9945,0.0007
1363184,39.794363,-86.238607,22.11,357.9,0.2895,1.2332,-0.1994
1363684,39.794363,-86.238607,22.11,357.9,0.5306,0.9630,0.0737
1364184,39.794452,-86.238611,22.18,358.3,0.6387,0.9672,0.0344
1364684,39.794452,-86.238611,22.18,358.3,0.5364,0.8940,-0.1057
1365184,39.794543,-86.238614,22.31,358.7,0.3985,0.6099,0.9301
1365684,39.794543,-86.238614,22.31,358.7,-0.0081,0.9025,-0.1303
1366184,39.794633,-86.238615,22.39,359.8,0.3229,1.2859,0.2136
1366684,39.794633,-86.238615,22.39,359.8,0.7322,0.2860,0.4840
1367184,39.794723,-86.238616,22.44,0.1,0.6072,1.7003,0.1757
1367684,39.794723,-86.238616,22.44,0.1,1.2457,1.5734,-0.0327
1368184,39.794814,-86.238617,22.45,359.7,0.6092,1.0497,0.2807
1368684,39.794814,-86.238617,22.45,359.7,0.6836,1.5031,-0.5557
1369184,39.794905,-86.238619,22.51,358.8,0.7522,1.2110,0.3566
1369684,39.794905,-86.238619,22.51,358.8,0.4227,1.5876,0.4061
1370184,39.794995,-86.238623,22.52,358.5,0.8254,0.9931,-0.1408
1370684,39.794995,-86.238623,22.52,358.5,0.5679,1.0541,0.3427
1371184,39.795086,-86.238625,22.49,359.4,0.5826,0.4740,0.8496
1371684,39.795086,-86.238625,22.49,359.4,-0.0957,0.3573,0.4454
1372184,39.795177,-86.238628,22.51,358.7,0.0151,0.7803,0.4303
1372684,39.795177,-86.238628,22.51,358.7,0.0088,0.5013,0.3741
1373184,39.795268,-86.238631,22.50,358.8,0.3756,0.6116,0.4298
1373684,39.795268,-86.238631,22.50,358.8,0.2536,0.2431,0.2614
1374184,39.795359,-86.238634,22.56,359.0,0.4561,0.8342,0.4410
1374684,39.795359,-86.238634,22.56,359.0,0.9345,1.0946,0.2753
1375184,39.795450,-86.238635,22.54,359.8,0.4979,1.2493,0.2109
1375684,39.795450,-86.238635,22.54,359.8,0.2319,0.9074,0.0661
1376184,39.795541,-86.238636,22.52,359.6,0.1442,0.9311,0.9601
1376684,39.795541,-86.238636,22.52,359.6,0.1376,0.7234,0.4945
1377184,39.795632,-86.238638,22.54,359.6,1.0187,1.0055,0.0515
1377684,39.795632,-86.238638,22.54,359.6,0.6509,0.7659,0.1340
1378184,39.795722,-86.238641,21.92,359.4,0.6065,1.2781,0.2758
1378684,39.795722,-86.238641,21.92,359.4,0.2802,1.0721,0.4217
1379184,39.795807,-86.238642,21.04,359.6,0.1401,0.4793,0.3248
1379684,39.795807,-86.238642,21.04,359.6,0.4959,0.8252,0.2089
1380184,39.795890,-86.238642,20.24,0.4,0.1340,0.7910,-0.1821
1380684,39.795890,-86.238642,20.24,0.4,0.5848,0.6858,0.1643
1381184,39.795969,-86.238643,19.34,0.4,0.3788,0.1035,0.6082
1381684,39.795969,-86.238643,19.34,0.4,0.2790,0.2094,0.3063
1382184,39.796045,-86.238645,18.57,359.5,0.6875,1.0643,0.3327
1382684,39.796045,-86.238645,18.57,359.5,0.3514,1.3001,0.7803
1383184,39.796118,-86.238648,17.84,358.1,0.3231,0.9972,-0.0552
1383684,39.796118,-86.238648,17.84,358.1,1.2232,0.9721,-0.0947
1384184,39.796188,-86.238652,17.12,357.9,0.1269,1.0668,0.2819
1384684,39.796188,-86.238652,17.12,357.9,0.4115,0.6226,0.0971
1385184,39.796254,-86.238654,16.40,358.5,0.5098,1.0587,0.1977
1385684,39.796254,-86.238654,16.40,358.5,0.2472,0.9494,0.4212
1386184,39.796318,-86.238658,15.69,358.2,0.4500,0.9289,0.3021
1386684,39.796318,-86.238658,15.69,358.2,-0.1374,0.9145,0.4600
1387184,39.796380,-86.238660,15.02,358.9,0.0661,2.1372,0.3768
1387684,39.796380,-86.238660,15.02,358.9,0.2372,0.8723,0.4242
1388184,39.796438,-86.238662,14.24,359.1,0.1562,0.5330,0.1962
1388684,39.796438,-86.238662,14.24,359.1,0.4312,1.0585,0.2194
1389184,39.796493,-86.238663,13.56,359.0,0.6092,0.8954,0.4566
1389684,39.796493,-86.238663,13.56,359.0,0.0986,0.8378,0.5379
1390184,39.796546,-86.238664,12.80,358.8,0.2812,0.5882,0.4640
1390684,39.796546,-86.238664,12.80,358.8,0.4657,1.1456,0.3126
1391184,39.796595,-86.238666,12.20,358.3,0.0871,0.8410,0.4251
1391684,39.796595,-86.238666,12.20,358.3,0.2758,1.1805,0.2426
1392184,39.796643,-86.238669,11.91,357.9,-0.0610,0.7388,0.3405
1392684,39.796643,-86.238669,11.91,357.9,0.2614,0.6194,0.1267
1393184,39.796691,-86.238671,11.77,357.9,0.3283,1.3980,0.2404
1393684,39.796691,-86.238671,11.77,357.9,0.1713,0.8598,0.2890
1394184,39.796739,-86.238674,11.88,357.0,0.1887,1.3828,0.2880
1394684,39.796739,-86.238674,11.88,357.0,0.1296,0.7807,0.4220
1395184,39.796788,-86.238679,12.15,356.5,0.1503,0.9408,0.3505
1395684,39.796788,-86.238679,12.15,356.5,0.3893,1.1339,0.3475
1396184,39.796837,-86.238684,12.44,356.0,0.4020,1.0307,0.2453
1396684,39.796837,-86.238684,12.44,356.0,0.6172,0.4959,0.3719
1397184,39.796889,-86.238690,13.03,355.5,0.0654,0.6460,0.1318
1397684,39.796889,-86.238690,13.03,355.5,0.3519,0.9233,0.5887
1398184,39.796944,-86.238695,13.53,357.1,0.5621,0.9479,-0.0459
1398684,39.796944,-86.238695,13.53,357.1,0.5613,0.6734,0.3187
1399184,39.797001,-86.238702,13.98,356.3,0.2865,0.9133,0.5818
1399684,39.797001,-86.238702,13.98,356.3,0.1279,1.2530,0.3959
1400184,39.797058,-86.238707,14.45,356.4,-1.2108,0.8947,1.1812
1400684,39.797058,-86.238707,14.45,356.4,-0.0549,1.3277,0.1957
1401184,39.797119,-86.238711,14.89,357.4,0.4940,1.5976,-0.1457
1401684,39.797119,-86.238711,14.89,357.4,0.1979,0.4940,0.0207
1402184,39.797182,-86.238715,15.72,357.9,0.5179,0.8266,0.3990
1402684,39.797182,-86.238715,15.72,357.9,0.1325,1.4887,0.2255
1403184,39.797246,-86.238718,15.90,358.6,0.3593,0.5445,0.5103
1403684,39.797246,-86.238718,15.90,358.6,3.2223,3.9985,0.4747
1404184,39.797311,-86.238718,16.25,0.3,0.8398,1.8143,0.1613
1404684,39.797311,-86.238718,16.25,0.3,0.5657,0.5579,0.4884
1405184,39.797381,-86.238718,17.10,0.5,0.3463,0.2053,0.2209
1405684,39.797381,-86.238718,17.10,0.5,-0.0666,0.6201,0.8044
1406184,39.797453,-86.238718,17.95,0.2,0.1486,1.0685,-0.0105
1406684,39.797453,-86.238718,17.95,0.2,0.2531,0.7568,0.6236
1407184,39.797526,-86.238718,18.40,0.5,0.4554,0.7280,0.6160
1407684,39.797526,-86.238718,18.40,0.5,0.8051,0.7451,0.1257
1408184,39.797603,-86.238719,19.11,359.9,-0.1201,1.2257,0.0603
1408684,39.797603,-86.238719,19.11,359.9,0.4139,0.8017,-0.1591
1409184,39.797682,-86.238720,19.62,359.8,-0.0798,0.6775,0.4203
1409684,39.797682,-86.238720,19.62,359.8,0.1025,0.3141,0.6194
1410184,39.797764,-86.238720,20.38,360.0,0.0581,1.4531,0.5296
1410684,39.797764,-86.238720,20.38,360.0,-0.1467,0.5006,0.3746
1411184,39.797847,-86.238722,20.67,359.6,0.3529,0.7641,0.1699
1411684,39.797847,-86.238722,20.67,359.6,0.1772,0.1616,0.1494
1412184,39.797931,-86.238723,20.92,359.9,0.4308,0.7471,0.8032
1412684,39.797931,-86.238723,20.92,359.9,0.1616,1.0348,0.9938
1413184,39.798017,-86.238725,21.28,359.1,0.1291,0.3783,0.3407
1413684,39.798017,-86.238725,21.28,359.1,-0.4923,-0.1625,-0.1801
1414184,39.798103,-86.238727,21.43,359.2,0.9450,0.9408,-0.0215
1414684,39.798103,-86.238727,21.43,359.2,0.4801,0.8020,0.2458
1415184,39.798190,-86.238731,21.65,358.4,0.1591,1.1712,0.2138
1415684,39.798190,-86.238731,21.65,358.4,0.5069,0.8725,0.0857
1416184,39.798279,-86.238734,21.92,358.5,1.0250,1.0826,0.4891
1416684,39.798279,-86.238734,21.92,358.5,0.4971,1.0826,0.3859
1417184,39.798367,-86.238738,21.88,358.5,1.0980,1.0582,0.6590
1417684,39.798367,-86.238738,21.88,358.5,0.1020,-0.1006,-0.2218
1418184,39.798457,-86.238743,22.03,358.1,1.4038,2.1096,0.4286
1418684,39.798457,-86.238743,22.03,358.1,0.3173,0.8408,0.2885
1419184,39.798546,-86.238748,22.16,358.0,0.3685,0.6616,0.8954
1419684,39.798546,-86.238748,22.16,358.0,0.0986,0.9242,0.3776
1420184,39.798635,-86.238752,22.13,358.6,0.0576,0.5474,0.5943
1420684,39.798635,-86.238752,22.13,358.6,0.6160,0.5711,0.8510
1421184,39.798725,-86.238756,22.20,358.4,0.4830,0.5838,0.1630
1421684,39.798725,-86.238756,22.20,358.4,0.5943,0.4896,0.3402
1422184,39.798816,-86.238760,22.45,358.8,0.1525,0.8620,0.6941
1422684,39.798816,-86.238760,22.45,358.8,-0.7371,0.5074,0.6909
1423184,39.798907,-86.238762,22.50,359.4,0.2729,0.9772,-0.0915
1423684,39.798907,-86.238762,22.50,359.4,0.9311,1.0582,0.0251
1424184,39.798997,-86.238763,22.42,359.7,0.7185,1.3614,0.2062
1424684,39.798997,-86.238763,22.42,359.7,0.3756,0.5057,-0.0798
1425184,39.799087,-86.238761,22.47,1.1,0.0022,0.7234,0.4832
1425684,39.799087,-86.238761,22.47,1.1,0.8139,1.8575,-0.4815
1426184,39.799176,-86.238750,22.36,6.9,0.8984,1.0192,0.6443
1426684,39.799176,-86.238750,22.36,6.9,-0.1501,0.4188,0.2494
1427184,39.799264,-86.238729,22.27,10.8,0.2602,0.7871,0.7439
1427684,39.799264,-86.238729,22.27,10.8,0.3927,0.9699,-0.1064
1428184,39.799345,-86.238695,21.14,17.9,0.0386,0.6641,0.8217
1428684,39.799345,-86.238695,21.14,17.9,0.5906,1.6879,0.4906
1429184,39.799423,-86.238656,20.73,22.0,0.5962,1.3367,0.2675
1429684,39.799423,-86.238656,20.73,22.0,0.1294,0.4954,0.8454
1430184,39.799498,-86.238610,20.41,25.6,0.2367,1.9608,0.4286
1430684,39.799498,-86.238610,20.41,25.6,1.2117,0.6782,-0.0393
1431184,39.799568,-86.238559,19.80,29.9,-0.0303,0.9735,0.5111
1431684,39.799568,-86.238559,19.80,29.9,0.0522,0.6482,-0.0962
1432184,39.799631,-86.238503,19.07,35.4,0.3539,0.9225,0.2243
1432684,39.799631,-86.238503,19.07,35.4,1.2083,0.7576,-0.1208
1433184,39.799686,-86.238440,18.31,43.4,0.3483,1.1131,0.4244
1433684,39.799686,-86.238440,18.31,43.4,0.3031,0.8825,0.2384
1434184,39.799732,-86.238370,17.48,51.5,0.6687,1.2408,0.2699
1434684,39.799732,-86.238370,17.48,51.5,0.1982,0.8769,0.2636
1435184,39.799767,-86.238299,16.33,59.0,0.6946,1.5215,-0.0329
1435684,39.799767,-86.238299,16.33,59.0,0.7346,0.6284,0.1840
1436184,39.799796,-86.238226,15.71,63.6,0.7190,1.2137,0.6939
1436684,39.799796,-86.238226,15.71,63.6,0.4664,0.7249,-0.0913
1437184,39.799822,-86.238155,14.88,65.2,0.4259,0.9560,0.6773
1437684,39.799822,-86.238155,14.88,65.2,0.5874,1.0353,0.6260
1438184,39.799846,-86.238088,14.11,64.4,0.5477,0.9936,-0.1096
1438684,39.799846,-86.238088,14.11,64.4,0.7224,1.1007,0.2360
1439184,39.799870,-86.238026,13.25,63.6,0.2250,1.5412,0.3963
1439684,39.799870,-86.238026,13.25,63.6,0.5452,0.7356,0.3163
1440184,39.799893,-86.237968,12.47,62.5,0.7119,1.0089,0.3444
1440684,39.799893,-86.237968,12.47,62.5,0.3065,0.9306,-0.0461
1441184,39.799917,-86.237914,11.89,60.2,0.9696,0.6895,0.1725
1441684,39.799917,-86.237914,11.89,60.2,0.3087,0.2333,0.7270
1442184,39.799943,-86.237865,11.67,55.6,0.4888,1.1522,0.6865
1442684,39.799943,-86.237865,11.67,55.6,0.1386,1.7545,0.0908
1443184,39.799974,-86.237820,11.66,48.2,0.3370,0.5743,0.3109
1443684,39.799974,-86.237820,11.66,48.2,0.7105,0.2941,0.1291
1444184,39.800010,-86.237781,11.81,40.1,0.5623,0.9233,0.1391
1444684,39.800010,-86.237781,11.81,40.1,0.6519,0.3529,0.4129
1445184,39.800051,-86.237746,12.09,33.1,0.2194,1.3321,0.3234
1445684,39.800051,-86.237746,12.09,33.1,0.0886,0.9687,0.2843
1446184,39.800095,-86.237717,12.42,28.0,0.5708,0.4330,-0.0049
1446684,39.800095,-86.237717,12.42,28.0,0.5320,0.6651,0.1425
1447184,39.800142,-86.237689,12.97,25.3,0.4225,1.2300,0.1140
1447684,39.800142,-86.237689,12.97,25.3,0.3749,0.7905,0.5791
1448184,39.800191,-86.237660,13.46,24.5,0.1869,1.0731,0.6497
1448684,39.800191,-86.237660,13.46,24.5,0.0874,0.7014,0.4852
1449184,39.800243,-86.237630,14.14,25.3,0.4208,0.8725,0.3287
1449684,39.800243,-86.237630,14.14,25.3,0.6612,0.9601,0.0493
1450184,39.800297,-86.237598,14.78,25.5,0.3295,0.5008,0.2248
1450684,39.800297,-86.237598,14.78,25.5,0.3007,0.9992,0.4869
1451184,39.800353,-86.237563,15.42,26.0,0.3307,0.7751,0.0508
1451684,39.800353,-86.237563,15.42,26.0,0.5438,0.5096,0.2638
1452184,39.800410,-86.237526,15.97,27.3,0.6675,1.0934,0.2582
1452684,39.800410,-86.237526,15.97,27.3,0.4723,0.7170,0.2206
1453184,39.800468,-86.237485,16.58,29.5,0.3568,0.7964,0.2714
1453684,39.800468,-86.237485,16.58,29.5,0.2916,0.5220,0.3634
1454184,39.800527,-86.237439,17.22,31.6,0.6516,0.9958,0.2021
1454684,39.800527,-86.237439,17.22,31.6,0.6458,0.8173,0.4657
1455184,39.800586,-86.237390,17.69,33.6,0.0264,1.1195,0.3214
1455684,39.800586,-86.237390,17.69,33.6,0.0093,0.8259,0.5547
1456184,39.800644,-86.237332,18.37,38.3,0.3544,0.4454,0.2643
1456684,39.800644,-86.237332,18.37,38.3,0.5599,1.2720,0.0132
1457184,39.800701,-86.237268,19.00,41.6,0.5338,1.0128,0.0698
1457684,39.800701,-86.237268,19.00,41.6,0.4867,0.3080,0.5406
1458184,39.800758,-86.237201,19.36,43.4,0.5469,0.6572,-0.2553
1458684,39.800758,-86.237201,19.36,43.4,0.4151,1.1807,-0.0115
1459184,39.800812,-86.237128,19.84,46.4,0.4386,1.2054,-0.0508
1459684,39.800812,-86.237128,19.84,46.4,0.1281,1.0075,0.4112
1460184,39.800864,-86.237053,19.52,48.5,0.1616,1.1127,-0.2131
1460684,39.800864,-86.237053,19.52,48.5,0.0278,0.9164,0.2082
1461184,39.800915,-86.236973,20.28,50.7,0.2953,1.1048,0.5896
1461684,39.800915,-86.236973,20.28,50.7,0.4713,0.5179,0.0905
1462184,39.800965,-86.236891,20.12,52.1,0.3944,0.5516,0.5901
1462684,39.800965,-86.236891,20.12,52.1,0.6140,1.0573,0.7556
