timestamp,latitude,longitude,speed,heading
2265019,39.789350,-86.235326,18.34,331.4
2265521,39.789350,-86.235326,18.34,331.4
2266021,39.789410,-86.235381,18.26,322.2
2266506,39.789410,-86.235381,18.26,322.2
2267006,39.789461,-86.235448,18.01,311.9
2267509,39.789461,-86.235448,18.01,311.9
2268009,39.789500,-86.235523,17.58,301.8
2268510,39.789500,-86.235523,17.58,301.8
2269010,39.789529,-86.235606,17.43,292.8
2269513,39.789529,-86.235606,17.43,292.8
2270013,39.789546,-86.235692,17.03,282.0
2270514,39.789546,-86.235692,17.03,282.0
2271015,39.789556,-86.235777,16.71,276.0
2271517,39.789556,-86.235777,16.71,276.0
2272017,39.789557,-86.235863,16.44,268.2
2272519,39.789557,-86.235863,16.44,268.2
2273019,39.789548,-86.235948,16.26,260.8
2273521,39.789548,-86.235948,16.26,260.8
2274021,39.789531,-86.236031,16.17,253.7
2274505,39.789531,-86.236031,16.17,253.7
2275006,39.789508,-86.236111,16.11,248.8
2275507,39.789508,-86.236111,16.11,248.8
2276008,39.789485,-86.236190,16.10,248.4
2276510,39.789485,-86.236190,16.10,248.4
2277011,39.789460,-86.236267,16.09,248.0
2277512,39.789460,-86.236267,16.09,248.0
2278013,39.789436,-86.236345,16.02,248.0
2278514,39.789436,-86.236345,16.02,248.0
2279015,39.789411,-86.236422,16.02,248.1
2279517,39.789411,-86.236422,16.02,248.1
2280018,39.789387,-86.236499,15.95,248.1
2280519,39.789387,-86.236499,15.95,248.1
2281019,39.789363,-86.236576,15.94,248.0
2281521,39.789363,-86.236576,15.94,248.0
2282021,39.789339,-86.236653,15.87,248.2
2282506,39.789339,-86.236653,15.87,248.2
2283006,39.789318,-86.236731,15.85,250.5
2283509,39.789318,-86.236731,15.85,250.5
2284009,39.789299,-86.236810,15.71,253.4
2284510,39.789299,-86.236810,15.71,253.4
2285010,39.789284,-86.236889,15.65,256.5
2285513,39.789284,-86.236889,15.65,256.5
2286013,39.789272,-86.236969,15.55,259.5
2286514,39.789272,-86.236969,15.55,259.5
2287015,39.789264,-86.237049,15.43,264.0
2287517,39.789264,-86.237049,15.43,264.0
2288017,39.789262,-86.237129,15.29,268.1
2288519,39.789262,-86.237129,15.29,268.1
2289019,39.789263,-86.237209,15.24,271.7
2289521,39.789263,-86.237209,15.24,271.7
2290021,39.789269,-86.237287,15.13,275.4
2290505,39.789269,-86.237287,15.13,275.4
2291006,39.789278,-86.237365,15.09,279.1
2291507,39.789278,-86.237365,15.09,279.1
2292008,39.789291,-86.237442,15.01,282.0
2292510,39.789291,-86.237442,15.01,282.0
2293011,39.789307,-86.237517,14.97,285.3
2293512,39.789307,-86.237517,14.97,285.3
2294013,39.789326,-86.237591,14.94,289.0
2294514,39.789326,-86.237591,14.94,289.0
2295015,39.789349,-86.237663,14.85,292.6
2295517,39.789349,-86.237663,14.85,292.6
2296018,39.789375,-86.237733,14.76,296.1
2296519,39.789375,-86.237733,14.76,296.1
2297019,39.789405,-86.237800,14.72,299.4
2297521,39.789405,-86.237800,14.72,299.4
2298021,39.789437,-86.237864,14.65,302.8
2298506,39.789437,-86.237864,14.65,302.8
2299006,39.789472,-86.237926,14.56,306.4
2299509,39.789472,-86.237926,14.56,306.4
2300009,39.789510,-86.237986,14.45,309.7
2300510,39.789510,-86.237986,14.45,309.7
2301010,39.789549,-86.238042,14.49,313.1
